,model,fold,test_score,train_score,y_name
110,DecisionTreeClassifier,0,0.20238095238095238,0.9389306571126627,mq_6_recovery
111,DecisionTreeClassifier,1,0.335474049759764,1.0,mq_6_recovery
112,DecisionTreeClassifier,2,0.44945054945054946,0.9878314904261971,mq_6_recovery
113,DecisionTreeClassifier,3,0.15694444444444441,1.0,mq_6_recovery
114,DecisionTreeClassifier,4,0.3261904761904762,1.0,mq_6_recovery
115,RandomForestClassifier,0,0.314728921871779,1.0,mq_6_recovery
116,RandomForestClassifier,1,0.37676609105180536,1.0,mq_6_recovery
117,RandomForestClassifier,2,0.3715811965811966,1.0,mq_6_recovery
118,RandomForestClassifier,3,0.4314285714285715,1.0,mq_6_recovery
119,RandomForestClassifier,4,0.48531746031746037,1.0,mq_6_recovery
120,AdaBoostClassifier,0,0.5147392290249433,0.7492605281754079,mq_6_recovery
121,AdaBoostClassifier,1,0.46031746031746035,0.7271908034711976,mq_6_recovery
122,AdaBoostClassifier,2,0.38768588137009197,0.7272691169308005,mq_6_recovery
123,AdaBoostClassifier,3,0.3811111111111111,0.7119303793634062,mq_6_recovery
124,AdaBoostClassifier,4,0.20779220779220778,0.6615864433062897,mq_6_recovery
125,SVC,0,0.3704443704443704,1.0,mq_6_recovery
126,SVC,1,0.323015873015873,1.0,mq_6_recovery
127,SVC,2,0.3534722222222222,1.0,mq_6_recovery
128,SVC,3,0.36923076923076925,1.0,mq_6_recovery
129,SVC,4,0.20909090909090908,1.0,mq_6_recovery
130,LinearSVC,0,0.2967032967032967,1.0,mq_6_recovery
131,LinearSVC,1,0.2252033680605109,1.0,mq_6_recovery
132,LinearSVC,2,0.3515384615384615,1.0,mq_6_recovery
133,LinearSVC,3,0.3593795093795094,1.0,mq_6_recovery
134,LinearSVC,4,0.2943181818181818,1.0,mq_6_recovery
135,LogisticRegression__penalty=None,0,0.3325580737345443,1.0,mq_7_bad_mood
136,LogisticRegression__penalty=None,1,0.5317460317460317,1.0,mq_7_bad_mood
137,LogisticRegression__penalty=None,2,0.23769230769230773,1.0,mq_7_bad_mood
138,LogisticRegression__penalty=None,3,0.3060690943043884,1.0,mq_7_bad_mood
139,LogisticRegression__penalty=None,4,0.3,1.0,mq_7_bad_mood
140,LogisticRegression__penalty=l1,0,0.47566986390515803,1.0,mq_7_bad_mood
141,LogisticRegression__penalty=l1,1,0.5247165532879818,1.0,mq_7_bad_mood
