,model,fold,test_score,train_score,y_name
270,KNeighborsClassifier,0,0.28583916083916083,0.4308354638413133,mq_9_tense
271,KNeighborsClassifier,1,0.3215686274509804,0.454635280441732,mq_9_tense
272,KNeighborsClassifier,2,0.42898550724637685,0.3485718738173156,mq_9_tense
273,KNeighborsClassifier,3,0.334448160535117,0.34311477053412537,mq_9_tense
274,KNeighborsClassifier,4,0.12662090007627766,0.32760990015512503,mq_9_tense
275,DecisionTreeClassifier,0,0.10049019607843139,0.9891149584201729,mq_9_tense
276,DecisionTreeClassifier,1,0.35797101449275365,1.0,mq_9_tense
277,DecisionTreeClassifier,2,0.15663322185061315,1.0,mq_9_tense
278,DecisionTreeClassifier,3,0.1875776397515528,1.0,mq_9_tense
279,DecisionTreeClassifier,4,0.37267080745341613,1.0,mq_9_tense
280,RandomForestClassifier,0,0.32478632478632474,1.0,mq_9_tense
281,RandomForestClassifier,1,0.2360248447204969,1.0,mq_9_tense
282,RandomForestClassifier,2,0.308300395256917,1.0,mq_9_tense
283,RandomForestClassifier,3,0.26561264822134395,1.0,mq_9_tense
284,RandomForestClassifier,4,0.21264822134387354,1.0,mq_9_tense
285,AdaBoostClassifier,0,0.3658730158730159,0.8264361255665603,mq_9_tense
286,AdaBoostClassifier,1,0.3450028232636928,0.9463475867576266,mq_9_tense
287,AdaBoostClassifier,2,0.3089591567852437,0.9116336150954562,mq_9_tense
288,AdaBoostClassifier,3,0.36722408026755854,0.832291798439806,mq_9_tense
289,AdaBoostClassifier,4,0.1691699604743083,0.9032643025660244,mq_9_tense
290,SVC,0,0.26860859728506786,0.5706952817656976,mq_9_tense
291,SVC,1,0.25494071146245056,0.5631778084725805,mq_9_tense
292,SVC,2,0.3828822498899225,0.517885756453119,mq_9_tense
293,SVC,3,0.23793597706641184,0.5911202555789234,mq_9_tense
294,SVC,4,0.2028985507246377,0.5850726417868203,mq_9_tense
295,LinearSVC,0,0.19603729603729603,1.0,mq_9_tense
296,LinearSVC,1,0.2996186117467582,1.0,mq_9_tense
297,LinearSVC,2,0.3884057971014493,1.0,mq_9_tense
298,LinearSVC,3,0.2963847746456442,1.0,mq_9_tense
299,LinearSVC,4,0.3993716428499037,1.0,mq_9_tense
300,LogisticRegression__penalty=None,0,0.20138888888888887,1.0,mq_10_unconcentrated
301,LogisticRegression__penalty=None,1,0.2517482517482517,1.0,mq_10_unconcentrated
302,LogisticRegression__penalty=None,2,0.21726582596147814,1.0,mq_10_unconcentrated
303,LogisticRegression__penalty=None,3,0.26014492753623186,1.0,mq_10_unconcentrated
304,LogisticRegression__penalty=None,4,0.1492753623188406,1.0,mq_10_unconcentrated
305,LogisticRegression__penalty=l1,0,0.29535742035742035,1.0,mq_10_unconcentrated
306,LogisticRegression__penalty=l1,1,0.45217391304347826,1.0,mq_10_unconcentrated
307,LogisticRegression__penalty=l1,2,0.34885983581635754,1.0,mq_10_unconcentrated
308,LogisticRegression__penalty=l1,3,0.30272625924799834,1.0,mq_10_unconcentrated
309,LogisticRegression__penalty=l1,4,0.15579710144927536,1.0,mq_10_unconcentrated
310,LogisticRegression__penalty=l2,0,0.24229797979797976,1.0,mq_10_unconcentrated
311,LogisticRegression__penalty=l2,1,0.2165129556433904,1.0,mq_10_unconcentrated
312,LogisticRegression__penalty=l2,2,0.25093167701863356,1.0,mq_10_unconcentrated
313,LogisticRegression__penalty=l2,3,0.30483091787439615,1.0,mq_10_unconcentrated
314,LogisticRegression__penalty=l2,4,0.11067193675889328,1.0,mq_10_unconcentrated
315,LogisticRegression__penalty=elasticnet,0,0.41132478632478636,1.0,mq_10_unconcentrated
316,LogisticRegression__penalty=elasticnet,1,0.3814229249011858,1.0,mq_10_unconcentrated
317,LogisticRegression__penalty=elasticnet,2,0.31768521333738725,1.0,mq_10_unconcentrated
318,LogisticRegression__penalty=elasticnet,3,0.2753246753246753,1.0,mq_10_unconcentrated
319,LogisticRegression__penalty=elasticnet,4,0.1884057971014493,1.0,mq_10_unconcentrated
320,KNeighborsClassifier,0,0.2676282051282051,0.3288752318444789,mq_10_unconcentrated
321,KNeighborsClassifier,1,0.2813555628200937,0.32827167365791715,mq_10_unconcentrated
322,KNeighborsClassifier,2,0.16666666666666666,0.2841016767601862,mq_10_unconcentrated
323,KNeighborsClassifier,3,0.2789415009094643,0.3514484461735794,mq_10_unconcentrated
324,KNeighborsClassifier,4,0.2859025032938077,0.30947155592316883,mq_10_unconcentrated
325,DecisionTreeClassifier,0,0.46649831649831647,0.8709242981163503,mq_10_unconcentrated
326,DecisionTreeClassifier,1,0.43017902813299236,0.9787499898269496,mq_10_unconcentrated
327,DecisionTreeClassifier,2,0.15893719806763285,0.8510869848212658,mq_10_unconcentrated
328,DecisionTreeClassifier,3,0.24761904761904766,0.7934122499582766,mq_10_unconcentrated
329,DecisionTreeClassifier,4,0.23671497584541062,0.9344675719875217,mq_10_unconcentrated
330,RandomForestClassifier,0,0.3360937308305729,1.0,mq_10_unconcentrated
331,RandomForestClassifier,1,0.23043478260869565,1.0,mq_10_unconcentrated
332,RandomForestClassifier,2,0.2590250329380764,1.0,mq_10_unconcentrated
333,RandomForestClassifier,3,0.26758312020460356,1.0,mq_10_unconcentrated
334,RandomForestClassifier,4,0.1889233954451346,1.0,mq_10_unconcentrated
335,AdaBoostClassifier,0,0.35324074074074074,0.9046138539982589,mq_10_unconcentrated
336,AdaBoostClassifier,1,0.17863052279528252,0.6607480633599261,mq_10_unconcentrated
337,AdaBoostClassifier,2,0.3086956521739131,0.8490138407617779,mq_10_unconcentrated
338,AdaBoostClassifier,3,0.2360248447204969,0.9222639368104618,mq_10_unconcentrated
