,model,fold,test_score,train_score,y_name
152,LogisticRegression__penalty=None,2,0.17781493868450388,0.8397229379429498,mq_7_bad_mood
153,LogisticRegression__penalty=None,3,0.24154589371980675,0.9140948237419975,mq_7_bad_mood
154,LogisticRegression__penalty=None,4,0.11670480549199085,0.989256283616169,mq_7_bad_mood
155,LogisticRegression__penalty=l1,0,0.2602564102564103,0.5811883768405507,mq_7_bad_mood
156,LogisticRegression__penalty=l1,1,0.29339139121747815,0.6651271923161325,mq_7_bad_mood
157,LogisticRegression__penalty=l1,2,0.2572463768115942,0.6643122553802725,mq_7_bad_mood
158,LogisticRegression__penalty=l1,3,0.21739130434782608,0.6844050882001546,mq_7_bad_mood
159,LogisticRegression__penalty=l1,4,0.2608695652173913,0.6410796576695195,mq_7_bad_mood
160,LogisticRegression__penalty=l2,0,0.3118131868131868,0.6957087493988854,mq_7_bad_mood
161,LogisticRegression__penalty=l2,1,0.33483907396950874,0.7635895408153698,mq_7_bad_mood
162,LogisticRegression__penalty=l2,2,0.22519509476031213,0.7737891242615349,mq_7_bad_mood
163,LogisticRegression__penalty=l2,3,0.16258677383997078,0.7315783809896791,mq_7_bad_mood
164,LogisticRegression__penalty=l2,4,0.17617165443252403,0.7272885631820396,mq_7_bad_mood
165,LogisticRegression__penalty=elasticnet,0,0.32936507936507936,0.5951886090915414,mq_7_bad_mood
166,LogisticRegression__penalty=elasticnet,1,0.2953017996496257,0.6317434059369543,mq_7_bad_mood
167,LogisticRegression__penalty=elasticnet,2,0.3080723624201885,0.6883778967697058,mq_7_bad_mood
168,LogisticRegression__penalty=elasticnet,3,0.2216538789428815,0.6212769157175472,mq_7_bad_mood
169,LogisticRegression__penalty=elasticnet,4,0.2450592885375494,0.63780820758988,mq_7_bad_mood
170,KNeighborsClassifier,0,0.32175925925925924,0.33061469265367316,mq_7_bad_mood
171,KNeighborsClassifier,1,0.22260869565217395,0.33629424909822586,mq_7_bad_mood
172,KNeighborsClassifier,2,0.14202898550724638,0.2642948449400062,mq_7_bad_mood
173,KNeighborsClassifier,3,0.20611916264090177,0.28949550775554406,mq_7_bad_mood
174,KNeighborsClassifier,4,0.19536984754376058,0.3107695926032089,mq_7_bad_mood
175,DecisionTreeClassifier,0,0.36401098901098905,1.0,mq_7_bad_mood
176,DecisionTreeClassifier,1,0.330151008411878,1.0,mq_7_bad_mood
177,DecisionTreeClassifier,2,0.23593797506840986,1.0,mq_7_bad_mood
178,DecisionTreeClassifier,3,0.10075914423740509,1.0,mq_7_bad_mood
179,DecisionTreeClassifier,4,0.25093167701863356,1.0,mq_7_bad_mood
180,RandomForestClassifier,0,0.4916666666666667,1.0,mq_7_bad_mood
181,RandomForestClassifier,1,0.3442123094297007,1.0,mq_7_bad_mood
182,RandomForestClassifier,2,0.39552876790728453,1.0,mq_7_bad_mood
183,RandomForestClassifier,3,0.29768492377188027,1.0,mq_7_bad_mood
184,RandomForestClassifier,4,0.2699908786865308,1.0,mq_7_bad_mood
185,AdaBoostClassifier,0,0.1659090909090909,0.7714945247197563,mq_7_bad_mood
186,AdaBoostClassifier,1,0.3240683229813665,0.625279523014959,mq_7_bad_mood
187,AdaBoostClassifier,2,0.262876254180602,0.6700929048173238,mq_7_bad_mood
188,AdaBoostClassifier,3,0.3453416149068323,0.7005187778579552,mq_7_bad_mood
189,AdaBoostClassifier,4,0.23395445134575568,0.7202009771434736,mq_7_bad_mood
190,SVC,0,0.4583333333333333,0.9783785460431603,mq_7_bad_mood
191,SVC,1,0.26755852842809363,0.9785043766610586,mq_7_bad_mood
192,SVC,2,0.3968911523259349,0.9571380594987561,mq_7_bad_mood
193,SVC,3,0.22709030100334446,0.9782670432170302,mq_7_bad_mood
194,SVC,4,0.31824196597353493,0.9572922862092935,mq_7_bad_mood
195,LinearSVC,0,0.30015540015540015,0.7698498964803313,mq_7_bad_mood
196,LinearSVC,1,0.29738015607580826,0.8063172043010752,mq_7_bad_mood
197,LinearSVC,2,0.21325051759834365,0.7852423250740221,mq_7_bad_mood
198,LinearSVC,3,0.22125603864734297,0.7618611413451559,mq_7_bad_mood
199,LinearSVC,4,0.15122873345935728,0.79562378365381,mq_7_bad_mood
